TICKER,NOMBRE,SECTOR,INDUSTRIA,EMPLEADOS,PAIS,CIUDAD,DIRECCION,WEBSITE,TELEFONO,MONEDA,EXCHANGE,MARKET_CAP,RESUMEN
HEIA.AS,Heineken N.V.,Consumer Defensive,Beverages - Brewers,85000,Netherlands,Amsterdam,Tweede Weteringplantsoen 21,https://www.theheinekencompany.com,31 20 523 9239,EUR,AMS,37260947456,"Heineken N.V. brews and sells beer and cider in the Americas, Europe, Africa, the Middle East, and the Asia Pacific. The company provides wine and fruit wine, malt, soft drinks, and mineral and bottled water. It offers its beers under the Birra Moretti, Desperados and Kingfisher Ultra, premium beer. It offers its beers under the Heineken, Heineken Silver, Orchard Thieves, Windhoek, Dos Equis, Red Stripe, Kingfisher, Bintang, Gosser, Affligem, Mort Subite, Strongbow, Stassen, Bulmers, Old Mout, Savanna, Turbo King, Tecate, Lagunitas, Bia Viet, Tiger Crystal brands. The company offers its products to retailers, wholesalers, cafes, bars, pubs, hotels, and restaurants. Heineken N.V. was incorporated in 1864 and is based in Amsterdam, the Netherlands. Heineken N.V. operates as a subsidiary of Heineken Holding N.V."
HEN3.DE,Henkel AG & Co. KGaA,Consumer Defensive,Household & Personal Products,47350,Germany,Düsseldorf,Henkelstrasse 67,https://www.henkel.com,49 211 797 0,EUR,GER,29171187712,"Henkel AG & Co. KGaA, together with its subsidiaries, engages in the adhesive technologies and consumer brands businesses in Europe, India, the Middle East, Africa, North America, Latin America, the Asia Pacific. The company offers adhesives, sealants, and functional coatings for various business areas, including packaging and consumer goods; mobility and electronics; and craftsmen, construction, and professional industries. It also provides hair styling, hair colorants, and hair care products; and body care products, as well as distributes its products through brick-and-mortar stores, hair salons, and digital channels. In addition, the company offers laundry and home care products, such as heavy-duty and specialty detergents, fabric softeners and laundry additives, and other fabric cleaning and fabric care products; dishwashing products; and hard surface and toilet cleaners. Further, it provides household cleaners products. The company was founded in 1876 and is headquartered in Düsseldorf, Germany."
HER.MI,Hera S.p.A.,Utilities,Utilities - Diversified,10400,Italy,Bologna,Viale Carlo Berti Pichat 2/4,https://www.gruppohera.it,39 051 287111,EUR,MIL,5395809792,"Hera S.p.A., a multi-utility company, engages in the waste management, water services, and energy businesses in Italy. It is involved in the sale and distribution of methane and natural gas, as well as in the district heating and heating management business; generation, distribution, and sale of electricity; aqueduct, purification, and sewage services related to water cycle; waste collection, treatment, recycling, and disposal services; and provision of public lighting, telecommunications, and other services. The company's water services include activities related to water collection, drinking water treatment, and distribution for civil and industrial applications, as well as sewerage and sewage treatment activities; and environmental services comprise sweeping, waste collection, transport, and recovery and disposal, and technical call center services. It serves residential and business customers, as well as consumer associations. Hera S.p.A. was founded in 2002 and is based in Bologna, Italy."
HEXA-B.ST,Hexagon AB (publ),Technology,Scientific & Technical Instruments,25123,Sweden,Stockholm,Lilla Bantorget 15,https://www.hexagon.com,46 86 01 26 20,SEK,STO,291389276160,"Hexagon AB (publ) provides geospatial and industrial enterprise solutions worldwide. It operates in Manufacturing Intelligence, Asset Lifecycle Intelligence, Geosystems, Autonomous Solutions, and Safety, structure & Geospatial segments. The company offers analysis and management, machine control, embedded electronics, monitoring, and planning and optimization solutions to agriculture division; design and visualization, asset lifecycle information and outage management, engineering and schematics, enterprise project performance, smart digital, utility GIS, OT/ICS cyber security, operation and maintenance, procurement, fabrication, and construction services for asset lifecycle intelligence division; anti-jam systems, correction services, GNSS and SMART antennas, GNSS/INS receivers and post processing, offroad anatomy, resilience and integrity technology, and visualization software for autonomy and positioning division; and AEC and survey software, airborne, digital realities platform, documentation and verification, geospatial content, machine control, laser scanning and measurement tools, levels, total stations, monitoring, document and verification solutions, detection, GNSS, and mobile mapping system to geosystem division. It also provides CAD CAM and CAE software, CNC simulation and computed tomography software, measurement and inspection hardware and software, manufacturing project management, digital transformation for manufacturing, environmental health and safety, and quality management systems to manufacturing intelligence division; and evaluation, planning and design, drill and blast, load and haul, survey and monitoring, processing, reclamation, safety, autonomous operations, and insights services to mining division. In addition, the company offers GIS, imagery analysis and data management, collaboration, government, transportation, and geospatial and public safety platform solutions. The company was founded in 1975 and is based in Stockholm, Sweden."
HIK.L,Hikma Pharmaceuticals PLC,Healthcare,Drug Manufacturers - Specialty & Generic,9500,United Kingdom,London,1 New Burlington Place,https://www.hikma.com,44 20 7399 2760,GBp,LSE,3753425920,"Hikma Pharmaceuticals PLC develops, manufactures, markets, and sells a range of generic, branded, and in-licensed pharmaceutical products. The company operates through three segments: Injectables, Generics, and Branded. The Injectables segment provides generic and specialty injectable products primarily for use in hospitals. The Generics segment offers oral, respiratory, and other generic and specialty products for the retail market. The Branded segment offers branded generics and in-licensed products to retail and hospital markets. The company provides its products in various therapeutic areas, including respiratory, oncology, and pain management. It also offers its products in solid, semi-solid, liquid, and injectable final dosage forms. The company operates in the United Kingdom, rest of Europe, North America, the Middle East, North Africa, and internationally. Hikma Pharmaceuticals PLC was founded in 1978 and is headquartered in London, the United Kingdom."
HLMA.L,Halma plc,Industrials,Conglomerates,9000,United Kingdom,Amersham,Misbourne Court,https://www.halma.com,44 1494 721111,GBp,LSE,12585031680,"Halma plc, together with its subsidiaries, provides technology solutions in the safety, health, and environmental markets in the United States, Mainland Europe, the United Kingdom, the Asia Pacific, Africa, the Middle East, and internationally. It operates in three segments: Safety, Environmental & Analysis, and Healthcare. The Safety segment provides products that protect people, assets, and infrastructure, and electrical systems used in public and commercial spaces and in industrial and logistics operations. This segment serves fire safety, power safety, industrial safety, and urban safety markets. Its Environmental & Analysis segment offers technologies that monitor the environment used in optical analysis, water analysis and treatment system, and environmental monitoring technologies. The Healthcare segment provides technologies and digital solutions for life sciences, health assessment and analytics, and therapeutic solutions. The company was incorporated in 1894 and is headquartered in Amersham, the United Kingdom."
HLN.L,Haleon plc,Healthcare,Drug Manufacturers - Specialty & Generic,24561,United Kingdom,Weybridge,The Heights,https://www.haleon.com,44 1932 959 500,GBp,LSE,32589461504,"Haleon plc, together with its subsidiaries, engages in the research, development, manufacture, and sale of various consumer healthcare products in North America, Europe, the Middle East, Africa, Latin America, and the Asia Pacific. The company offers oral health products, such as toothpastes, mouth washes, and denture care products under the Sensodyne, Polident, Parodontax, Aquafresh, and Biotene brands; and vitamins, minerals, and supplements under Centrum, Emergen-C, Caltrate brands. It also provides various over-the-counter products comprising nasal drops, and cold, flu, and allergy relief products under Otrivine, Theraflu, and Flonase brands for respiratory issues; anti-inflammatory and pain relief products under Voltaren, Panadol, and Advil brands; and antacids and antihistamine products under TUMS, ENO, and Fenistil brands for digestive health and other issues. The company was formerly known as DRVW 2022 plc and changed its name to Haleon plc in February 2022. Haleon plc was founded in 1715 and is headquartered in Weybridge, the United Kingdom."
HM-B.ST,H & M Hennes & Mauritz AB (publ),Consumer Cyclical,Apparel Manufacturing,140000,Sweden,Stockholm,Mäster Samuelsgatan 46A,https://hmgroup.com,46 87 96 55 00,SEK,STO,238263959552,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, and children worldwide. It offers sportswear, shoes, bags, accessories, ready-to-wear, activewear, and jeans; interior products, including bed linens, dinnerware, textiles, furniture, and lighting; and beauty products, such as makeup and fragrance collections. The company provides its products under the H&M, H&M HOME, H&M Move, H&M Beauty, COS, Cheap Monday, Weekday, Monki, & Other Stories, ARKET, and Singular Society brand names. In addition, it operates Sellpy, a broad digital platform for second-hand fashion and other products; and Creator Studio, a global platform for merchandise design and production, as well as provides collecting and sorting solutions to extend the useful life of no longer used garments through reuse and recycling under Looper Textile name. Further, the company operates seasonal vegetarian cafés and coffee shops. The company offers its products through online and physical stores. H & M Hennes & Mauritz AB (publ) was incorporated in 1943 and is headquartered in Stockholm, Sweden."
HNR1.DE,Hannover Rück SE,Financial Services,Insurance - Reinsurance,4013,Germany,Hanover,Karl-Wiechert-Allee 50,https://www.hannover-re.com,49 511 5604 0,EUR,GER,29087995904,"Hannover Rück SE, together with its subsidiaries, provides reinsurance products and services in Germany, the United Kingdom, France, Europe, the United States, Asia, Australia, Africa, and internationally. It operates through Property & Casualty Reinsurance; and Life & Health Reinsurance segments. The company provides property and casualty reinsurance solutions for agricultural, livestock, and bloodstock; aviation and space; natural catastrophe; credit, surety, and political risks; cyber; facultative; and marine and offshore energy businesses, as well as insurance-linked securities and structured reinsurance. It also offers risk solutions in the areas of critical illness, disability, health, longevity, long term care, and mortality. In addition, the company offers group life, retirement, lifestyle, credit life, and Takaful reinsurance products. Further, the company provides various financial solutions, including new-business financing; monetization of embedded value; reserve and solvency relief; and reinsurance and solvency II businesses. The company was formerly known as Hannover Rückversicherung AG and changed its name to Hannover Rück SE in March 2013. Hannover Rück SE was founded in 1966 and is based in Hanover, Germany. Hannover Rück SE operates as a subsidiary of Talanx AG."
HO.PA,Thales S.A.,Industrials,Aerospace & Defense,78189,France,Meudon,4 Rue De La Verrerie,https://www.thalesgroup.com,33 1 57 77 80 00,EUR,PAR,50105937920,"Thales S.A. provides various solutions in the defence and security, aerospace and space, and digital identity and security markets worldwide. It operates through Aerospace, Defence, and Cyber and Digital segments. The company offers advance air defence systems, combat systems, defence onboard electronics c4isr solutions, command and control solutions, mission and surveillance systems, airborne optronics, and airspace protection solutions; collaborative combat, intelligence, connectivity and cloud, country and force protection, military vehicle, collaborative artillery, and augmented soldier solutions; robotics and drones; above-water combat, unmanned maritime, and underwater warfare systems; naval support and services; and joint systems. It also provides mission-critical and radio communications; cyber defence and electronic warfare solutions; protection systems; unmanned aerial vehicle systems; digital transformation services; and Geonav IoT for real-time indoor/outdoor precise navigations. In addition, the company offers digital identity and security solutions comprising banking and payment, data protection, digital identity, identity and access management, biometric, mobile, software monetization, secure IoT solutions, and IoT connecting and security solutions. Further, it provides air traffic management solutions; flight decks and avionics equipment and functions; in-flight entertainment, connectivity, and services; drone and navigation solutions; support and services for civil aviation; connectivity solutions; antennas; and solutions for internal and external aircraft lighting. Additionally, it offers lasers; microwave and imaging sub-systems; microelectronic solutions; mobile satellite, environmental testing and evaluation laboratory, and training and simulation services; cryogenic technology and coolers; silicon security solutions; and designs, operates, and delivers satellite-based technologies. The company was formerly known as Thomson-CSF and changed its name to Thales S.A. in 2000. Thales S.A. was founded in 1893 and is based in Meudon, France."
HOLN.SW,Holcim AG,Basic Materials,Building Materials,48000,Switzerland,Zug,Grafenauweg 10,https://www.holcim.com,41 58 858 58 58,CHF,EBS,38394793984,"Holcim AG, together with its subsidiaries, provides building materials and solutions worldwide. The company operates through five segments: North America; Latin America; Europe; Asia, the Middle East & Africa; and Solutions & Products. It provides cement, clinker, and other cementitious materials; ready-mix concrete; aggregates, such as crushed stone, gravel, and sand; and precast, concrete products, asphalts, mortars, roofing systems, insulation systems, tile adhesives, facade solutions, and contracting and services. The company also engages in the distribution and retail activities comprising product availability and deliveries, in-store animation and shopping experience, one-stop retail shop, digital services and solutions, and financing and cash-flow solutions, as well as waste management services. Its products are used in infrastructure projects, such as tunnels, railways and train stations, airports and ports, and bridges; housing projects, including individual and collective housing; commercial projects comprising offices, retail, and public buildings; and industrial projects consisting of renewable energy, oil and gas, and mining. The company sells its products under the ECOPact, ECOPlanet, ECOCycle, Airium, DYNAMax, Aggneo, Ductal, Hydromedia, TectorPrint, Aggregate Industries, Disensa, Duro-Last, Elevate, Geocycle, Holcim, Lafarge, Malarkey Roofing Products, and PRB Group brands. The company was formerly known as LafargeHolcim Ltd and changed its name to Holcim AG in May 2021. The company was founded in 1833 and is headquartered in Zug, Switzerland."
HSBA.L,HSBC Holdings plc,Financial Services,Banks - Diversified,211130,United Kingdom,London,8 Canada Square,https://www.hsbc.com,44 20 7991 3048,GBp,LSE,175102099456,"HSBC Holdings plc engages in the provision of banking and financial products and services worldwide. It operates through three segments: Wealth and Personal Banking, Commercial Banking, and Global Banking and Markets. The Wealth and Personal Banking segment offers retail banking and wealth products, including current and savings accounts, mortgages and personal loans, credit and debit cards, and local and international payment services; and wealth management services comprising insurance and investment products, global asset management services, and investment management and private wealth solutions. This segment serves personal banking and high net worth individuals. The Commercial Banking segment provides credit and lending, treasury management, payment, cash management, commercial insurance, and investment services; commercial cards; international trade and receivables finance services; foreign exchange products; capital raising services on debt and equity markets; and advisory services. It serves small and medium sized enterprises, mid-market enterprises, and corporates. The Global Banking and Markets segment offers financing, advisory, and transaction services; and credit, rates, foreign exchange, equities, money markets, and securities services; and investment services. It serves government, corporate and institutional clients, and private investors. The company was founded in 1865 and is based in London, the United Kingdom."
HSX.L,Hiscox Ltd,Financial Services,Insurance - Property & Casualty,3000,Bermuda,Pembroke,Chesney House,https://www.hiscoxgroup.com,441-278-8300,GBp,LSE,4345754624,"Hiscox Ltd, through its subsidiaries, provides insurance and reinsurance services worldwide. It operates through Hiscox Retail, Hiscox London Market, and Hiscox Re & ILS segments. The company offers commercial insurance for mirco-and medium-sized businesses; and personal lines cover, including high-value household, fine art, and luxury motor, as well as artwork, antiques, classic cars, jewelry, collectables, and other assets through brokers, partners, and direct-to-consumers. It also provides property insurance; marine, specialty, cyber, and energy insurance; aviation insurance; casualty insurance; specialty insurance; terrorism, kidnap, and ransom insurance; and other specialty insurance products. In addition, the company offers healthcare and casualty reinsurance services, as well as investment services. Hiscox Ltd was founded in 1901 and is headquartered in Pembroke, Bermuda."
HWDN.L,Howden Joinery Group Plc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",12000,United Kingdom,London,105 Wigmore Street,https://www.howdenjoinerygroupplc.com,44 20 7535 1110,GBp,LSE,4545137664,"Howden Joinery Group Plc supplies various kitchen, joinery, and hardware products in the United Kingdom, France, Belgium, and the Republic of Ireland. The company's product portfolio worktops, sinks and taps, flooring, appliances, and handles; internal and external doors, such as fire doors, flooring, stair parts, and general joinery items; and cooking, cleaning, and cooling appliances. Howden Joinery Group Plc was incorporated in 1987 and is based in London, the United Kingdom."
IAG.L,International Consolidated Airlines Group S.A.,Industrials,Airlines,76960,United Kingdom,Harmondsworth,Waterside (HAA2),https://www.iairgroup.com,,GBp,LSE,18253678592,"International Consolidated Airlines Group S.A., together with its subsidiaries, engages in the provision of passenger and cargo transportation services in the North Atlantic, Latin America, the Caribbean, Europe, Africa, the Middle East, South Asia, the Asia Pacific, and internationally. It operates through British Airways, Iberia, Vueling, Aer Lingus, and IAG Loyalty segments. The company manufactures, repairs, maintains, overhauls, retrofits, repurposes, upgrades aircraft, and aircraft parts and equipment. It also offers pushback tugs, equipment for baggage and freight handling, vehicles for aircraft marshalling, equipment for passenger boarding, de-icing equipment, and equipment for catering. In addition, the company provides airline operations, insurance, aircraft leasing, aircraft maintenance, tour operation, air freight operations, call center, ground handling, trustee, retail, IT, finance, flight procurement, storage and custody, aircraft technical assistance, human resources support, and airport infrastructure development services; and manages airline loyalty reward currency. The company was incorporated in 2009 and is headquartered in Harmondsworth, the United Kingdom."
IAG.MC,International Consolidated Airlines Group S.A.,Industrials,Airlines,76960,United Kingdom,Harmondsworth,Waterside (HAA2),https://www.iairgroup.com,,EUR,MCE,21180475392,"International Consolidated Airlines Group S.A., together with its subsidiaries, engages in the provision of passenger and cargo transportation services in the North Atlantic, Latin America, the Caribbean, Europe, Africa, the Middle East, South Asia, the Asia Pacific, and internationally. It operates through British Airways, Iberia, Vueling, Aer Lingus, and IAG Loyalty segments. The company manufactures, repairs, maintains, overhauls, retrofits, repurposes, upgrades aircraft, and aircraft parts and equipment. It also offers pushback tugs, equipment for baggage and freight handling, vehicles for aircraft marshalling, equipment for passenger boarding, de-icing equipment, and equipment for catering. In addition, the company provides airline operations, insurance, aircraft leasing, aircraft maintenance, tour operation, air freight operations, call center, ground handling, trustee, retail, IT, finance, flight procurement, storage and custody, aircraft technical assistance, human resources support, and airport infrastructure development services; and manages airline loyalty reward currency. The company was incorporated in 2009 and is headquartered in Harmondsworth, the United Kingdom."
IBE.MC,"Iberdrola, S.A.",Utilities,Utilities - Diversified,44755,Spain,Bilbao,Plaza Euskadi 5,https://www.iberdrola.com,34 91 577 65 00,EUR,MCE,105095708672,"Iberdrola, S.A. engages in the generation, production, transmission, distribution, and supply of electricity in Spain, the United Kingdom, the United States, Mexico, Brazil, Germany, France, and Australia. It generates electricity from renewable sources, such as onshore and offshore wind, photovoltaic, hydro, other energy sources, conventional nuclear, and combined cycle plants, as well as through batteries. The company is also involved in the purchase and sale of electricity and gas on wholesale markets; energy retail supply activities, such as gas and electricity, and other products and services, including hydrogen, as well as non-renewable generation; and production of green hydrogen. It has a total installed capacity of 56,668 MW. In addition, the company offers heat pumps, self-consumption, solar, electric mobility, solar, etc. services to residential customers; and management of energy facilities, as well as supplies green H2, industrial heat, etc. to industrial customers. Iberdrola, S.A. was founded in 1840 and is headquartered in Bilbao, Spain."
ICG.L,ICG plc,Financial Services,Asset Management,683,United Kingdom,London,Procession House,https://www.icgam.com,44 20 3545 2000,GBp,LSE,6574232064,"ICG plc is a private equity firm specializing in direct and fund of fund investments. Within direct it specializes in private debt, venture debt, credit and equity investments. It invests in middle market, mature, growth capital, reinvestment, industry consolidations, bridge financing, restructuring of a shareholder base, acquisitions, public to private transactions with or without private equity backing, leveraged and acquisition finance, leveraged credit, partnership equity, management buyouts and management buyins, secondary(direct) and secondary (indirect)investments, traditional, development capital, public quoted company finance, off-balance-sheet finance, refinancing and recapitalizations, and pre-IPO financing. The firm does not invest in property companies, early-stage funds or start-ups. Within fund of fund, it specializes in secondary investments. It also invests in the debt, fixed income and alternate asset markets. The firm's alternative capital solutions invest in mid-market companies, in Europe, the United States and Asia Pacific. It invests in corporate businesses through private debt, senior, junior and sub-ordinate debt, mezzanine, structured loans and equity in Europe, Asia Pacific and North America. The firm prefer to invest in all sectors with a focus on insurance, energy, materials, environmental and facilities services, human resources and employment services, leisure products, consumer staples, healthcare, infrastructure services, media and entertainment, utilities, equity real estate investment trusts, education and childcare. The firm seeks to invest in life sciences in Western Europe and the United States. The firm invests in a diversified portfolio of senior secured loans to established companies in Australia and New Zealand. The firm focuses on European senior direct lending, investing in a diversified portfolio of mid-market and upper mid-market corporate borrowers in the Western and Northern Europe. The firm is focused on limited partnership liquidity solutions in North America and Europe. It prefers to invest in commercial real estate assets and commercial property in the United Kingdom. It seeks to invest in companies whose principal place of business is Africa/Middle East, DACH region, European Union, Pan-European, Spain, Nordic, United States, Anguilla, Antigua and Barbuda, Aruba, Bahamas, Barbados, Bermuda, British Virgin Islands, Cayman Islands, Cuba, Dominica, Dominican Republic, Grenada, Guadeloupe, Haiti, Jamaica, Martinique, Montserrat, Netherlands Antilles, Saint Kitts & Nevis, Saint Lucia, Saint Vincent and the Grenadines, Trinidad and Tobago, Turks & Caicos Islands, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Canada, United Kingdom, France, Italy, Liechtenstein, Monaco, Netherlands, Bulgaria, Romania, North America, South-East Asia and the Asia Pacific, Hong Kong, South Korea, Singapore, Taiwan, China, Japan, Australia, Luxembourg, Belgium and New Zealand. It prefers to invest between $100 and $200 million. The firm provides mezzanine financing to firms with an enterprise value between $40.62 million and 1 billion ($1353.94 million). In corporate strategies, it prefers to invest in the firms with enterprise value of 100 million ($107.36 million) and 2000 million ($2147.23 million). The firm invests between $50 million and $1000 million in North American Private Debt in companies with EBITDA between $25 million and $ 250 million. The firm seeks to acquire minority, and majority stakes. It generally structures its financing in the form of subordinated loan with equity warrants, as preference shares, preferred equity, mezzanine debt, convertible loan, leveraged loans, senior, junior, and mezzanine loans, and CDOs. The firm provides loans for a maturity period between seven years and 10 years with repayments to be made in one payment at final maturity. Its mezzanine investments are usually structured to provide a cash yield between three percent and four percent over the relevant interbank rate, plus an additional return to reflect the risk involved. Alternative Credit strategies are structured in portfolio format, such as CLOs, RMBS, CMBS and correlation tranches. It focuses on structured credit, and credit portfolios sourced from banks balance sheets. The firm's direct lending strategies invest in senior secured and subordinated debt investments in companies across Europe either as the lead arranger or the sole lender. In strategic secondaries, it focuses on restructuring, mainly in the North America, United States and Europe with a focus on leading restructuring and recapitalization transactions for mature private equity funds. In fixed income solutions, the firm invests in leveraged loans and high yield bonds; corporate loans and bonds- segregated loan strategies as well as multi-asset credit funds; multi-asset credit strategies- European loans and European high yield bonds; CLOs in Europe and in the United States, Asset Backed Securities and securitized debt- Europe and in the United States. It is also a manager of third-party mezzanine, CDO, and Institutional Client Funds. It seeks to make balance sheet investments and seeks Board attendance rights from its portfolio companies. ICG plc was founded in 1989 and is based in London, United Kingdom with additional offices across Europe, North America, Middle East and Asia Pacific."
IDR.MC,"Indra Sistemas, S.A.",Technology,Information Technology Services,61162,Spain,Alcobendas,"Avenida de Bruselas, 35",https://www.indracompany.com,34 91 480 50 00,EUR,MCE,5788154368,"Indra Sistemas, S.A. operates as a technology and consulting company for aerospace, defense, and mobility business worldwide. The company operates through four segments: Defence, Air Traffic, Mobility, and Minsait. It offers Mova Consulting for planing and designing transport infrastructures; Mova Collect for ticketing, tolling, and back office applications; Mova Traffic for building traffic management and control solutions; Mova Protect for protection of businesses and people; Mova Experience; Mova Comms for connecting the transportation ecosystem with personalized communication solutions; Mova Care that provides infrastructure operation and maintenance, technology operation and maintenance, and transportation services operation and maintenance; and In-Mova Space, a technological mobility and infrastructure management platform. The company also provides Indra Air Automation; Indra Air Communication; Indra Air Navigation; Indra Air Surveillance; Indra Air Drones; Indra Air Information; and Indra Air Services for air traffic applications. In addition, the company offers defence and security solutions, including Platforms, defence systems, security, cyberdefence, space technologies applied to military operations, military and civilian training solutions, and logistics and maintenance services; and other technological solutions for public administration, industry and consumption, financial services, energy, and telco and media sectors. Indra Sistemas, S.A. was founded in 1921 and is based in Alcobendas, Spain."
IFX.DE,Infineon Technologies AG,Technology,Semiconductors,56371,Germany,Neubiberg,Am Campeon 1-15,https://www.infineon.com,49 89 234 0,EUR,GER,41476526080,"Infineon Technologies AG engages in the design, development, manufacture, and marketing of semiconductors and semiconductor-based solutions worldwide. Its Automotive segment offers automotive microcontrollers; 3D ToF, gas, magnetic, and pressure sensors; discrete power semiconductors; IGBT modules; industrial microcontrollers; power and memory ICs; transceivers; diodes, MOSEFTs, and modules; and voltage regulators for use in assistance and safety systems, comfort electronics, infotainment, powertrain, and security products. The company's Green Industrial Power segment provides bare dies, discrete IGBTs, and driver ICs; SiC diodes, MOSFETs, and modules; and IGBT modules for home appliances, industrial drives, industrial power supplies, industrial robotics, industrial vehicles, and traction, as well as for energy generation, storage, and transmission. Its Power & Sensor Systems segment offers chips for gas and pressure sensors, and MEMS microphones; 3D ToF sensors; control ICs; power MOSFET; customized chips; GaN power switches; GPS low-noise amplifiers; low-voltage and high-voltage driver ICs; radar sensor ICs; RF antenna switches and power transistors; transient voltage suppressor diodes; SiC diode and MOSFETs; and USB controllers for use in audio amplifiers, automotive electronics, BLDC motors, cellular communications infrastructure, electric vehicle charging stations, human machine interaction, IoT, LED and conventional lighting systems, microinverter, mobile devices, power management, and special applications. The company's Connected Secure Systems segment provides connectivity solutions, embedded security controllers, microcontrollers, and security controllers for authentication, automotive, consumer electronics, government identification document, IoT, mobile communication, payment system, ticketing, access control, and computing applications. The company was incorporated in 1999 and is headquartered in Neubiberg, Germany."
IG.MI,Italgas S.p.A.,Utilities,Utilities - Regulated Gas,6500,Italy,Milan,"Via Carlo Bo, 11",https://www.italgas.it,39 02 81 87 21 75,EUR,MIL,7737011200,"Italgas S.p.A., together with its subsidiaries, engages in the distribution of natural gas in Italy, Greece, and Other European Union countries. It operates through Gas distribution, Water Service, and Energy Efficiency segments. The company involved in the transportation of gas to households, enterprises, etc. It also engages in metering activities; and collection, adduction, and distribution of water for civil use, drains, and the purification of wastewater. The company operated a distribution network of 82,034 kilometers and water distribution network of 6300 kilometers. Italgas S.p.A. was founded in 1837 and is based in Milan, Italy."
IHG.L,InterContinental Hotels Group PLC,Consumer Cyclical,Lodging,12587,United Kingdom,Windsor,Windsor Dials 1,https://www.ihgplc.com,44 1753 972 000,GBp,LSE,13908234240,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the United Kingdom, the United States, and internationally. It operates hotels under the Six Senses, Regent, InterContinental Hotels & Resorts, Vignette Collection, Kimpton Hotels & Restaurants, Hotel Indigo, voco, HUALUXE, Crowne Plaza, Iberostar Beachfront Resorts, EVEN, Holiday Inn Express, Holiday Inn, Garner, avid hotels, Atwell Suites, Staybridge Suites, IHG, Holiday Inn Club Vacations, and Candlewood Suites brand names. The company also provides IHG Rewards loyalty program. InterContinental Hotels Group PLC was founded in 1777 and is headquartered in Windsor, the United Kingdom."
III.L,3i Group Ord,Financial Services,Asset Management,223,United Kingdom,London,1 Knightsbridge,https://www.3i.com,44 20 7975 3131,GBp,LSE,38424313856,"3i Group plc is a private equity firm specializing in mature companies, growth capital, middle markets, infrastructure, and management leveraged buyouts and buy-ins. The firm also provides infrastructure financing and debt management. For debt management, it invests in senior and mezzanine corporate debt in typically large and private companies in United Kingdom, Europe, Asia, and North America. It makes private equity investments in business and technology services, financial services, consumer and private label, software and service, healthcare, consumption and distribution, media and telecom, renewable energy, wind, and industrial technology sector. Within business and technology services, the firm seeks to invest in sub sectors such as testing, inspection and certification; intelligent outsourcing, BPO and consultancy; human capital including staffing, governance, risk and compliance, services to pharmaceutical companies, vertical application software, education and training businesses; facilities management; support services to industrial sectors such as oil and gas and utilities; human resources outsourcing and advising; recruitment; logistics and infrastructure support services including distribution, waste, and rental. In the consumer sector, it focuses on, multi-unit roll out, omni-channel propositions, niche branded consumer goods, polarization, health and wellness, ageing population, millennials, consumer goods; e-commerce; retail; food and drinks; private label CMO and leisure. In the healthcare sector, the firm focuses on outsourced medical device manufacturing & services, outsourced pharmaceutical manufacturing & services, bioprocessing supply chain, life science tools and diagnostics, wellness & consumer health products, personalized medicine, pharmaceuticals and biotechnology including specialty pharma, generics or OTC, drug delivery, and animal health; healthcare services including activities such as elderly and specialty care, including caring for people in their own homes, in hospital and in community facilities, as well as operational services such as outsourced support, clinical services and B2B contract services; medical devices and technology including devices, medical equipment and consumables, diagnostics, and healthcare IT. In services and software, it focuses on IT services including cloud and IT infrastructure managed services providers, software vendor integration and support services or application, and software development or DevOps; tech-enabled outsourcing services including testing, inspection and certification, human capital management or business information, and data & analytics; mature software including horizontal software, vertical software, office of the CFO, supply chain, ERP, human capital and life sciences. In the industrial sector, it focuses on automotive, chemicals, safety and security, construction, building products and materials, energy, electronics and electrical components, flow control and filtration, mobility, packaging, industrial CMO, B2B distribution, safety & security, industrial services including industrial software, oil, gas, and power. Through 3i BIFM Limited and 3i Infrastructure plc the firm makes infrastructure investments where it focuses principally on the utilities including energy transmission and storage, electricity and gas distribution, water, power generation, and communication network; transportation including airports, ports, ferries, toll roads, and rail; and social infrastructure sector including primary and secondary PFI, public private partnerships, healthcare, education, and government accommodation. In infrastructure it invests primarily in utilities, transportation and social infrastructure in the United Kingdom, France, Italy, Germany, Europe, and Ireland. The firm prefers to invest in companies across Europe, France, United States, South America, and Asia. It seeks to make new investments in Northern Europe and North America. The firm typically invests in companies with enterprise value between 100 million ($108.48 million) and 500 million ($543.42 million). It seeks to make investments of £150 million ($186.53 million) and £300million ($373.05 million) in companies, taking control positions, and target mid-teen investment returns in infrastructure sector. It seeks to take either majority or minority stakes. It seeks to take a board seat in its portfolio companies with regards to infrastructure investments. The firm invests through a combination of third-party and proprietary capital. It invests through its personal capital. 3i Group plc was founded in 1945 and is based in London, United Kingdom with additional offices across North America and Europe."
